AMC,Code,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
UTI Asset Management Company Ltd,134972,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Regular Plan - Annual Dividend Option,10000,23-Apr-1997,,INF789FA1L88INF789FA1L96
UTI Asset Management Company Ltd,134973,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Direct Plan - Annual Dividend Option,10000,23-Apr-1997,,INF789FA1N03INF789FA1N11
UTI Asset Management Company Ltd,135371,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Regular Plan - Fortnightly Dividend Option,10000,23-Apr-1997,,INF789FA1L05INF789FA1L13
UTI Asset Management Company Ltd,135606,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Direct Plan - Fortnightly Div Option,10000,23-Apr-1997,,INF789FA1M20INF789FA1M38
UTI Asset Management Company Ltd,139236,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Regular Plan - Flexi Dividend Option,10000,23-Apr-1997,,INF789FA1M04INF789FA1M12
UTI Asset Management Company Ltd,139646,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Regular Plan-  Quarterly Dividend Option,10000,23-Apr-1997,,INF789FA1L47INF789FA1L54
UTI Asset Management Company Ltd,120299,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Direct Plan - Growth Option,10000,23-Apr-1997,,INF789F01XV6
UTI Asset Management Company Ltd,120772,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Direct Plan - Daily Dividend Reinvestment Option,10000,23-Apr-1997,,INF789F01XU8
UTI Asset Management Company Ltd,120793,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Direct Plan - Weekly Dividend Option,10000,23-Apr-1997,,INF789F01XW4INF789F01XX2
UTI Asset Management Company Ltd,133387,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Direct Plan - Monthly Dividend Option,10000,23-Apr-1997,,INF789FA1M46INF789FA1M53
UTI Asset Management Company Ltd,133484,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Regular Plan - Monthly Dividend Option,10000,23-Apr-1997,,INF789FA1L21INF789FA1L39
UTI Asset Management Company Ltd,134763,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Regular Plan - Half Yearly Dividend Option,10000,23-Apr-1997,,INF789FA1L62INF789FA1L70
UTI Asset Management Company Ltd,112077,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Regular Plan - Growth Option,10000,23-Apr-1997,,INF789F01PX8
UTI Asset Management Company Ltd,112635,UTI - Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,UTI MMF - Regular Plan - Weekly Dividend Option,10000,23-Apr-1997,,INF789F01PY6INF789F01PZ3
UTI Asset Management Company Ltd,100739,UTI - MNC Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI - MNC Fund - Regular Plan - Income Option,5000,01-Feb-2003,,INF789F01828INF789F01836
UTI Asset Management Company Ltd,100740,UTI - MNC Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI - MNC Fund - Regular Plan - Growth Option,5000,01-Feb-2003,,INF789F01844
UTI Asset Management Company Ltd,120681,UTI - MNC Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI - MNC Fund -Income Option- Direct,5000,01-Feb-2003,,INF789F01UB4INF789F01UC2
UTI Asset Management Company Ltd,120682,UTI - MNC Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI - MNC Fund - Growth Option - Direct,5000,01-Feb-2003,,INF789F01UD0
UTI Asset Management Company Ltd,100741,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund- Regular Plan - Growth,Rs. 5000/,04-May-1998,,INF789F01406
UTI Asset Management Company Ltd,100742,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund-Quarterly Div Option,Rs. 5000/,04-May-1998,,INF789F01380INF789F01398
UTI Asset Management Company Ltd,100743,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund-(for rep. After 6 months- No Load),Rs. 5000/,04-May-1998,,
UTI Asset Management Company Ltd,120689,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund-Growth - Direct,Rs. 5000/,04-May-1998,,INF789F01SQ6
UTI Asset Management Company Ltd,120690,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund- Quarterly Div Option - Direct,Rs. 5000/,04-May-1998,,INF789F01SO1INF789F01SP8
UTI Asset Management Company Ltd,133280,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund - Flexi Dividend Option - Direct,Rs. 5000/,04-May-1998,,INF789FA1U04INF789FA1U12
UTI Asset Management Company Ltd,133869,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund - Annual Div Option,Rs. 5000/,04-May-1998,,INF789FA1T23INF789FA1T31
UTI Asset Management Company Ltd,133872,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund - Flexi Dividend Option,Rs. 5000/,04-May-1998,,INF789FA1T49INF789FA1T56
UTI Asset Management Company Ltd,134998,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund  - Half Yearly Div Option - Direct,Rs. 5000/,04-May-1998,,INF789FA1T64INF789FA1T72
UTI Asset Management Company Ltd,135581,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund - Half Yearly Div Option,Rs. 5000/,04-May-1998,,INF789FA1T07INF789FA1T15
UTI Asset Management Company Ltd,139339,UTI - Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,UTI Bond Fund - Direct Plan - Annual Div Option,Rs. 5000/,04-May-1998,,INF789FA1T80
UTI Asset Management Company Ltd,100806,UTI - Healthcare Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI Healthcare Fund - Regular Plan - Income Option,Rs. 5000/-,27-May-1999,,INF789F01679INF789F01687
UTI Asset Management Company Ltd,100807,UTI - Healthcare Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI Healthcare Fund - Regular Plan - Growth Option,Rs. 5000/-,27-May-1999,,INF789F01695
UTI Asset Management Company Ltd,120782,UTI - Healthcare Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI Healthcare Fund - Direct Plan - Growth Option,Rs. 5000/-,27-May-1999,,INF789F01TO9
UTI Asset Management Company Ltd,120783,UTI - Healthcare Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI Healthcare Fund -Direct Plan - Income Option,Rs. 5000/-,27-May-1999,,INF789F01TM3INF789F01TN1
UTI Asset Management Company Ltd,100810,UTI - Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,UTI - G-Sec Fund-Growth,Rs.10000/,23-Aug-1999,,
UTI Asset Management Company Ltd,100813,UTI - Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,UTI - Overnight Fund - Regular Plan - Periodic Div Option,Rs.10000/,23-Aug-1999,,INF789F01588INF789F01596
UTI Asset Management Company Ltd,100814,UTI - Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,UTI - Overnight  Fund - Regular Plan - Growth Option,Rs.10000/,23-Aug-1999,,INF789F01604
UTI Asset Management Company Ltd,120785,UTI - Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,UTI - Overnight Fund - Direct Plan - Growth Option,Rs.10000/,23-Aug-1999,,INF789FB1S71
UTI Asset Management Company Ltd,120786,UTI - Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,UTI - Overnight Fund - Direct Plan - Periodic Div Option,Rs.10000/,23-Aug-1999,,INF789FB1T05INF789FB1S97
UTI Asset Management Company Ltd,124265,UTI - Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,UTI - Overnight Fund - Regular Plan - Daily Div Option,Rs.10000/,23-Aug-1999,,INF789FB1T13
UTI Asset Management Company Ltd,124266,UTI - Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,UTI - Overnight Fund - Direct Plan - Daily Div Option,Rs.10000/,23-Aug-1999,,INF789FB1S89
UTI Asset Management Company Ltd,100820,UTI - Long Term Equity Fund ( Tax Saving ),Open Ended,Equity Scheme - ELSS,UTI - Long Term Equity Fund (Tax Saving) - Regular Plan - Dividend Option,Rs 500/-,15-Nov-1999,,INF789F01521INF789F01539
UTI Asset Management Company Ltd,100821,UTI - Long Term Equity Fund ( Tax Saving ),Open Ended,Equity Scheme - ELSS,UTI - Long Term Equity Fund (Tax Saving) - Regular Plan - Growth Option,Rs 500/-,15-Nov-1999,,INF789F01547
UTI Asset Management Company Ltd,120714,UTI - Long Term Equity Fund ( Tax Saving ),Open Ended,Equity Scheme - ELSS,UTI - Long Term Equity fund (Tax Saving) Direct Plan - Dividend Option,Rs 500/-,15-Nov-1999,,INF789F01TD2INF789F01TE0
UTI Asset Management Company Ltd,120715,UTI - Long Term Equity Fund ( Tax Saving ),Open Ended,Equity Scheme - ELSS,UTI - Long Term Equity Fund (Tax Saving) - Direct Plan - Growth Option,Rs 500/-,15-Nov-1999,,INF789F01TF7
UTI Asset Management Company Ltd,100822,UTI - Nifty Index Fund,Open Ended,Other Scheme - Index Funds,UTI - NIFTY Index Fund- Regular Plan - Growth Option,5000.00,28-Mar-2000,,INF789F01JN2
UTI Asset Management Company Ltd,100823,UTI - Nifty Index Fund,Open Ended,Other Scheme - Index Funds,UTI - NIFTY Index Fund- Regular Plan - Income Option,5000.00,28-Mar-2000,,INF789F01JL6INF789F01JM4
UTI Asset Management Company Ltd,120716,UTI - Nifty Index Fund,Open Ended,Other Scheme - Index Funds,UTI - NIFTY Index Fund-Growth Option- Direct,5000.00,28-Mar-2000,,INF789F01XA0
UTI Asset Management Company Ltd,120717,UTI - Nifty Index Fund,Open Ended,Other Scheme - Index Funds,UTI - NIFTY Index Fund-Income Option- Direct,5000.00,28-Mar-2000,,INF789F01WY2INF789F01WZ9
Kotak Mahindra Asset Management Company Limited(KMAMCL),100828,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid-Regular (Dividend),5000,04-Oct-2000,05-Oct-2000,INF174K01FY2
Kotak Mahindra Asset Management Company Limited(KMAMCL),100829,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid-Regular (Growth),5000,04-Oct-2000,05-Oct-2000,INF174K01NM1
Kotak Mahindra Asset Management Company Limited(KMAMCL),100830,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid-Institutional Plan  (Growth),5000,04-Oct-2000,05-Oct-2000,INF174K01FZ9
Kotak Mahindra Asset Management Company Limited(KMAMCL),100832,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid-Institutional Plan (Weekly Dividend),5000,04-Oct-2000,05-Oct-2000,INF174K01GB8
Kotak Mahindra Asset Management Company Limited(KMAMCL),100833,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid Regular Plan Daily Dividend,5000,04-Oct-2000,05-Oct-2000,INF174K01NL3
Kotak Mahindra Asset Management Company Limited(KMAMCL),100834,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid Regular Plan Weekly Dividend,5000,04-Oct-2000,05-Oct-2000,INF174K01NK5
Kotak Mahindra Asset Management Company Limited(KMAMCL),100835,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid Regular Plan Growth,5000,04-Oct-2000,05-Oct-2000,INF174K01NI9
Kotak Mahindra Asset Management Company Limited(KMAMCL),119764,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid - Daily Dividend - Direct,5000,04-Oct-2000,05-Oct-2000,INF174K01NH1
Kotak Mahindra Asset Management Company Limited(KMAMCL),119765,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid - Weekly Dividend - Direct,5000,04-Oct-2000,05-Oct-2000,INF174K01NF5INF174K01NG3
Kotak Mahindra Asset Management Company Limited(KMAMCL),119766,Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid - Growth - Direct,5000,04-Oct-2000,05-Oct-2000,INF174K01NE8
Nippon Life India Asset Management Limited,100837,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Retail Option - Growth Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01UL3
Nippon Life India Asset Management Limited,100838,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Retail Plan - Weekly Dividend Reinvestment Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01UK5
Nippon Life India Asset Management Limited,100839,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund-Treasury Plan-Retail Option - Growth Option Bonus Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,100840,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund-Treasury Plan-Bonus Plan (Growth),100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,100841,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund-Treasury Plan-Growth Option - Growth Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,100842,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Retail Option - Daily Dividend Reinvestmetn Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01UJ7
Nippon Life India Asset Management Limited,118700,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Direct Plan Weekly Dividend Reinvestment Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01ZM0
Nippon Life India Asset Management Limited,118701,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01ZH0
Nippon Life India Asset Management Limited,112340,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Quarterly Dividend Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01UQ2INF204K01UR0
Nippon Life India Asset Management Limited,114251,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Reliance Liquid Fund-Cash Plan-Monthly Dividend Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,114252,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Reliance Liquid Fund-Cash Plan-Quarterly Dividend Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,118695,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Direct Plan Daily Dividend Reinvestment Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01ZG2
Nippon Life India Asset Management Limited,118696,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Direct Plan Monthly Dividend Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01ZI8INF204K01ZJ6
Nippon Life India Asset Management Limited,118698,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Direct Plan Quarterly Dividend Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01ZK4INF204K01ZL2
Nippon Life India Asset Management Limited,100850,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Reliance Liquid Fund-Super Cash Plan-Growth Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,100851,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund -Growth Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01UN9
Nippon Life India Asset Management Limited,100852,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund -Daily Dividend Reinvestment Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01UM1
Nippon Life India Asset Management Limited,100853,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund -Weekly Dividend Reinvestment Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01US8
Nippon Life India Asset Management Limited,100854,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund-Institutional Plan-Bonus,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,100855,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund -Monthly Dividend Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01UO7INF204K01UP4
Nippon Life India Asset Management Limited,100843,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Retail Plan Monthly Dividend Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01UT6INF204K01UU4
Nippon Life India Asset Management Limited,100844,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Nippon India Liquid Fund - Retail Plan Quarterly Dividend Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,INF204K01UV2INF204K01UW0
Nippon Life India Asset Management Limited,100845,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Reliance Liquid Fund-Cash Plan-Growth Plan,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,100846,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Reliance Liquid Fund-Cash Plan-Weekly Dividend,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,100848,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Reliance Liquid Fund-Cash Plan-Weekly Dividend Reinvestment Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,100849,Nippon India Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Reliance Liquid Fund-Cash Plan-Daily Dividend Reinvestment Option,100 for TP & 5000 for CP,16-Mar-1998,16-Mar-1998,
Nippon Life India Asset Management Limited,100856,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204K01EF9
Nippon Life India Asset Management Limited,100857,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund - Monthly Dividend Plan,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204K01EJ1INF204K01EK9
Nippon Life India Asset Management Limited,100858,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund - Quarterly Dividend Plan,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204K01EL7INF204K01EM5
Nippon Life India Asset Management Limited,100859,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204KA12N8
Nippon Life India Asset Management Limited,109472,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund- Daily Dividend Reinvestment Plan,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204K01EG7
Nippon Life India Asset Management Limited,109473,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund- Weekly Dividend Plan,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204K01EH5INF204K01EI3
Nippon Life India Asset Management Limited,125266,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund - Direct Plan - Dividend Plan,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204KA1EO9INF204KA1EP6
Nippon Life India Asset Management Limited,125267,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund - Dividend Plan,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204KA1EM3INF204KA1EN1
Nippon Life India Asset Management Limited,118807,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204K01D63
Nippon Life India Asset Management Limited,118808,Nippon India Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Nippon India Corporate Bond Fund - Direct Plan Daily Dividend Reinvestment Option,Rs. 1000 & Rs. 5000,16-Aug-2000,14-Sep-2000,INF204K01C23
