"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","735.00","","","","57.89","57.89","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","740.00","","","","19.95","19.95","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","740.00","","","","61.29","61.29","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","745.00","","","","18.48","18.48","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","745.00","","","","64.79","64.79","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","750.00","","","","17.10","17.10","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","750.00","","","","68.37","68.37","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","565.00","","","","134.12","134.12","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","565.00","","","","1.76","1.76","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","570.00","","","","129.47","129.47","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","570.00","","","","2.07","2.07","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","575.00","","","","124.87","124.87","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","575.00","","","","2.42","2.42","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","580.00","","","","120.31","120.31","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","580.00","","","","2.83","2.83","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","585.00","","","","115.80","115.80","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","585.00","","","","3.28","3.28","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","590.00","","","","111.35","111.35","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","590.00","","","","3.80","3.80","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","595.00","","","","106.96","106.96","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","595.00","","","","4.37","4.37","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","600.00","","","","102.63","102.63","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","600.00","","","","5.01","5.01","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","605.00","","","","98.37","98.37","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","605.00","","","","5.71","5.71","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","610.00","","","","94.19","94.19","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","610.00","","","","6.49","6.49","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","615.00","","","","90.09","90.09","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","615.00","","","","7.35","7.35","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","620.00","","","","86.06","86.06","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","620.00","","","","8.29","8.29","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","625.00","","","","82.12","82.12","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","625.00","","","","9.31","9.31","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","630.00","","","","78.27","78.27","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","630.00","","","","10.43","10.43","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","635.00","","","","74.52","74.52","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","635.00","","","","11.63","11.63","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","555.00","","","","143.54","143.54","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","555.00","","","","1.25","1.25","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","560.00","","","","138.81","138.81","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","560.00","","","","1.48","1.48","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","640.00","","","","70.86","70.86","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","640.00","","","","12.94","12.94","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","645.00","","","","67.29","67.29","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","PE","645.00","","","","14.34","14.34","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","20MAY2021","CE","650.00","","","","63.83","63.83","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","FUTCOM","COPPER       ","31MAY2021","-","0.00","","","","676.75","679.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","670.00","","","","58.97","58.97","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","670.00","","","","29.79","29.79","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","675.00","","","","56.17","56.17","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","675.00","","","","31.93","31.93","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","680.00","","","","53.45","53.45","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","680.00","","","","34.16","34.16","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","685.00","","","","50.83","50.83","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","685.00","","","","36.48","36.48","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","690.00","","","","48.30","48.30","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","690.00","","","","38.90","38.90","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","695.00","","","","45.86","45.86","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","695.00","","","","41.40","41.40","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","700.00","","","","43.50","43.50","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","700.00","","","","44.00","44.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","705.00","","","","41.24","41.24","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","705.00","","","","46.68","46.68","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","710.00","","","","39.06","39.06","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","710.00","","","","49.45","49.45","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","715.00","","","","36.97","36.97","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","715.00","","","","52.31","52.31","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","720.00","","","","34.97","34.97","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","720.00","","","","55.25","55.25","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","725.00","","","","33.04","33.04","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","725.00","","","","58.27","58.27","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","730.00","","","","31.21","31.21","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","730.00","","","","61.38","61.38","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","735.00","","","","29.45","29.45","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","735.00","","","","64.57","64.57","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","740.00","","","","27.76","27.76","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","740.00","","","","67.83","67.83","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","665.00","","","","61.87","61.87","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","665.00","","","","27.74","27.74","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","745.00","","","","26.16","26.16","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","745.00","","","","71.18","71.18","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","750.00","","","","24.63","24.63","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","750.00","","","","74.59","74.59","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","640.00","","","","77.70","77.70","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","640.00","","","","18.84","18.84","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","645.00","","","","74.36","74.36","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","645.00","","","","20.44","20.44","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","650.00","","","","71.10","71.10","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","650.00","","","","22.13","22.13","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","655.00","","","","67.93","67.93","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","655.00","","","","23.91","23.91","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","CE","660.00","","","","64.86","64.86","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","COPPER       ","21JUN2021","PE","660.00","","","","25.78","25.78","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","FUTCOM","COPPER       ","30JUN2021","-","0.00","","","","679.55","681.60","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","FUTCOM","COPPER       ","30JUL2021","-","0.00","","","","682.35","683.70","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","FUTCOM","COTTON       ","31MAR2021","-","0.00","22000.00","22000.00","21720.00","21920.00","22080.00","1573","39.325 BALES","8599.28","7232"
"10 Mar 2021","FUTCOM","COTTON       ","30APR2021","-","0.00","22200.00","22320.00","22080.00","22250.00","22420.00","814","20.350 BALES","4521.77","3811"
"10 Mar 2021","FUTCOM","COTTON       ","31MAY2021","-","0.00","22540.00","22620.00","22510.00","22550.00","22820.00","38","0.950 BALES","214.32","68"
"10 Mar 2021","FUTCOM","COTTON       ","30JUN2021","-","0.00","","","","22650.00","22650.00","0","0.000 BALES","0.00","0"
"10 Mar 2021","FUTCOM","COTTON       ","30JUL2021","-","0.00","","","","22750.00","22750.00","0","0.000 BALES","0.00","0"
"10 Mar 2021","FUTCOM","COTTON       ","31AUG2021","-","0.00","","","","22800.00","22800.00","0","0.000 BALES","0.00","0"
"10 Mar 2021","FUTCOM","CPO          ","31MAR2021","-","0.00","1105.90","1112.50","1098.40","1106.90","1107.50","3174","31740.000 KGS  ","35165.71","5435"
"10 Mar 2021","FUTCOM","CPO          ","30APR2021","-","0.00","1090.10","1099.90","1085.00","1092.30","1093.80","1533","15330.000 KGS  ","16772.52","4261"
"10 Mar 2021","FUTCOM","CPO          ","31MAY2021","-","0.00","1075.50","1085.00","1072.50","1077.40","1077.70","136","1360.000 KGS  ","1466.82","333"
"10 Mar 2021","FUTCOM","CPO          ","30JUN2021","-","0.00","1060.00","1068.00","1059.00","1060.30","1046.40","22","220.000 KGS  ","233.22","26"
"10 Mar 2021","FUTCOM","CPO          ","30JUL2021","-","0.00","","","","1048.00","1048.00","0","0.000 KGS  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","2800.00","","","","1878.50","1878.50","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","2800.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","2850.00","","","","1828.50","1828.50","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","2850.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","2900.00","","","","1778.50","1778.50","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","2900.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","2950.00","","","","1728.60","1728.60","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","2950.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3000.00","","","","1678.60","1678.60","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3000.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3050.00","","","","1628.70","1628.70","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3050.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3100.00","","","","1578.70","1578.70","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3100.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3150.00","","","","1528.70","1528.70","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3150.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3200.00","","","","1478.80","1478.80","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3200.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3250.00","","","","1428.80","1428.80","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3250.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3300.00","","","","1378.90","1378.90","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3300.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3350.00","","","","1328.90","1328.90","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3350.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3400.00","","","","1279.00","1279.00","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3400.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3450.00","","","","1229.00","1229.00","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3450.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3500.00","","","","1179.00","1179.00","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3500.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3550.00","","","","1129.10","1129.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3550.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3600.00","","","","1079.10","1079.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3600.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3650.00","","","","1029.20","1029.20","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3650.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3700.00","","","","979.20","979.20","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3700.00","3.10","3.10","3.10","3.10","7.80","1","0.100 BBL  ","3.70","5"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3750.00","","","","929.20","929.20","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3750.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3800.00","","","","879.30","879.30","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3800.00","4.10","4.10","3.10","3.60","6.70","8","0.800 BBL  ","30.43","29"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3850.00","","","","829.30","829.30","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3850.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3900.00","","","","779.40","779.40","0","0.000 BBL  ","0.00","1"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3900.00","","","","4.00","4.00","0","0.000 BBL  ","0.00","6"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","3950.00","","","","729.40","729.40","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","PE","3950.00","","","","0.10","0.10","0","0.000 BBL  ","0.00","0"
"10 Mar 2021","OPTFUT","CRUDEOIL     ","17MAR2021","CE","4000.00","701.90","704.80","695.90","700.30","775.40","6","0.600 BBL  ","28.20","29"
